URL,Description,Vector,Gemini_Answer
https://nvd.nist.gov/vuln/detail/CVE-2024-20306,"A vulnerability in the Unified Threat Defense (UTD) configuration CLI of Cisco IOS XE Software could allow an authenticated, local attacker to execute arbitrary commands as root on the underlying host operating system. To exploit this vulnerability, an attacker must have level 15 privileges on the affected device. 
 This vulnerability is due to insufficient input validation. An attacker could exploit this vulnerability by submitting a crafted CLI command to an affected device. A successful exploit could allow the attacker to execute arbitrary commands as root on the underlying operating system.",CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:N,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** A vulnerability in the Unified Threat Defense (UTD) configuration CLI of Cisco IOS XE Software could allow an authenticated, local attacker to execute arbitrary commands as root on the underlying host operating system. To exploit this vulnerability, an attacker must have level 15 privileges on the affected device. 

**CVSS v3.1 Base Metric Values:**

* **Attack Vector (AV):** **L (Local)** - The vulnerability requires the attacker to have physical access to the affected device.
* **Attack Complexity (AC):** **L (Low)** - The attacker needs to send a crafted CLI command, requiring minimal effort.
* **Privileges Required (PR):** **H (High)** - The attacker needs level 15 privileges, indicating a high level of access is required.
* **User Interaction (UI):** **N (None)** -  The vulnerability does not require user interaction to be exploited.
* **Scope (S):** **U (Unchanged)** -  The exploit does not impact the confidentiality, integrity, or availability of other systems.
* **Confidentiality (C):** **H (High)** - An attacker with root privileges can access all data on the system.
* **Integrity (I):** **H (High)** - An attacker with root privileges can modify all system files and settings.
* **Availability (A):** **H (High)** - An attacker with root privileges can disrupt or shut down the system.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-20307,"A vulnerability in the IKEv1 fragmentation code of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a heap overflow, resulting in an affected device reloading.
 This vulnerability exists because crafted, fragmented IKEv1 packets are not properly reassembled. An attacker could exploit this vulnerability by sending crafted UDP packets to an affected system. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a DoS condition.
 Note: Only traffic that is directed to the affected system can be used to exploit this vulnerability. This vulnerability can be triggered by IPv4 and IPv6 traffic.",CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVE Analysis and CVSS v3.1 Base Score Calculation:

**CVE Description:** A vulnerability in the IKEv1 fragmentation code of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a heap overflow, resulting in an affected device reloading.

**CVSS v3.1 Base Metric Values:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** - The attacker only needs to send crafted UDP packets to trigger the vulnerability.
* **Privileges Required (PR): None (N)** - The attacker does not need any privileges to exploit the vulnerability.
* **User Interaction (UI): None (N)** - No user interaction is required for the exploitation.
* **Scope (S): Unchanged (U)** - The vulnerability does not affect the security of other devices.
* **Confidentiality (C): None (N)** - The vulnerability does not impact confidentiality.
* **Integrity (I): None (N)** - The vulnerability does not impact integrity.
* **Availability (A): High (H)** - The vulnerability can cause the device to reload, resulting in a denial of service.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-20308,"A vulnerability in the IKEv1 fragmentation code of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a heap underflow, resulting in an affected device reloading.
 This vulnerability exists because crafted, fragmented IKEv1 packets are not properly reassembled. An attacker could exploit this vulnerability by sending crafted UDP packets to an affected system. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a denial of service (DoS) condition.
 Note: Only traffic that is directed to the affected system can be used to exploit this vulnerability. This vulnerability can be triggered by IPv4 and IPv6 traffic..",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** A vulnerability in the IKEv1 fragmentation code of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause a heap underflow, resulting in an affected device reloading.

**Base Metric Values:**

* **Attack Vector (AV):** Network (N) - The vulnerability can be exploited remotely over a network.
* **Attack Complexity (AC):** Low (L) - The attacker needs to send crafted packets, which is considered low complexity.
* **Privileges Required (PR):** None (N) - The exploit does not require any user privileges on the target device.
* **User Interaction (UI):** None (N) -  The vulnerability does not require any user interaction on the target device.
* **Scope (S):** Unchanged (U) - The exploit only impacts the affected device and does not change the security context.
* **Confidentiality (C):** None (N) - The vulnerability does not result in the disclosure of confidential information.
* **Integrity (I):** None (N) - The vulnerability does not result in the modification of data on the target device.
* **Availability (A):** High (H) - The vulnerability can cause a denial of service (DoS) condition by causing the target device to reload.

**CVSS v3.1 Vector String:** 
CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20309,"A vulnerability in auxiliary asynchronous port (AUX) functions of Cisco IOS XE Software could allow an authenticated, local attacker to cause an affected device to reload or stop responding.
 This vulnerability is due to the incorrect handling of specific ingress traffic when flow control hardware is enabled on the AUX port. An attacker could exploit this vulnerability by reverse telnetting to the AUX port and sending specific data after connecting. A successful exploit could allow the attacker to cause the device to reset or stop responding, resulting in a denial of service (DoS) condition.",CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:N/I:N/A:H,"## CVSS v3.1 Base Score Analysis

**CVE Description:** A vulnerability in auxiliary asynchronous port (AUX) functions of Cisco IOS XE Software could allow an authenticated, local attacker to cause an affected device to reload or stop responding.

**Metrics:**

* **Attack Vector (AV):** **A (Adjacent)** - The vulnerability requires the attacker to be physically adjacent to the target system. This is because the attack involves reverse telnetting to the AUX port, which is typically a physical connection.
* **Attack Complexity (AC):** **L (Low)** - The exploit requires minimal effort and technical knowledge to execute. The attacker simply needs to connect to the AUX port and send specific data.
* **Privileges Required (PR):** **L (Low)** - The attacker must have authenticated access to the device, which is a low-level privilege.
* **User Interaction (UI):** **N (None)** - The exploit does not require any user interaction. The attack is automated once the attacker is connected to the AUX port.
* **Scope (S):** **U (Unchanged)** - The vulnerability does not affect the confidentiality, integrity, or availability of data beyond the affected device.
* **Confidentiality (C):** **N (None)** - The vulnerability does not affect the confidentiality of data.
* **Integrity (I):** **N (None)** - The vulnerability does not affect the integrity of data.
* **Availability (A):** **H (High)** - The vulnerability could cause a denial of service (DoS) condition, resulting in a complete loss of availability of the affected device.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20310,"A vulnerability in the web-based interface of Cisco Unified Communications Manager IM & Presence Service (Unified CM IM&P) could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against an authenticated user of the interface.
 This vulnerability exists because the web-based management interface does not properly validate user-supplied input. An attacker could exploit this vulnerability by persuading an authenticated user of the interface to click a crafted link. A successful exploit could allow the attacker to execute arbitrary script code in the context of the affected interface or access sensitive browser-based information.",CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,"## CVSS v3.1 Base Score Analysis

**CVE Description:** A vulnerability in the web-based interface of Cisco Unified Communications Manager IM & Presence Service (Unified CM IM&P) could allow an unauthenticated, remote attacker to conduct a cross-site scripting (XSS) attack against an authenticated user of the interface.

**Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** -  The attacker only needs to craft a malicious link and persuade a user to click it.
* **Privileges Required (PR): None (N)** - No special privileges are required for the attacker.
* **User Interaction (UI): Required (R)** - An authenticated user must interact with the crafted link.
* **Scope (S): Unchanged (U)** - The exploit does not require changing the security context.
* **Confidentiality (C): High (H)** -  The attacker could potentially access sensitive browser-based information.
* **Integrity (I): High (H)** - The attacker could execute arbitrary script code within the interface, potentially altering system configurations.
* **Availability (A): High (H)** -  The attacker could potentially disrupt the availability of the interface by injecting malicious code.

**CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-20311,"A vulnerability in the Locator ID Separation Protocol (LISP) feature of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload.
 This vulnerability is due to the incorrect handling of LISP packets. An attacker could exploit this vulnerability by sending a crafted LISP packet to an affected device. A successful exploit could allow the attacker to cause the device to reload, resulting in a denial of service (DoS) condition.
 Note: This vulnerability could be exploited over either IPv4 or IPv6 transport.",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVE Analysis and CVSS v3.1 Score Calculation

**CVE Description:** A vulnerability in the Locator ID Separation Protocol (LISP) feature of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause an affected device to reload.

**CVSS v3.1 Base Metric Values:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited over a network.
* **Attack Complexity (AC): Low (L)** - The exploitation requires low effort. The crafted LISP packet can be sent easily.
* **Privileges Required (PR): None (N)** - No privileges are required to exploit the vulnerability. It can be triggered by an unauthenticated attacker.
* **User Interaction (UI): None (N)** - No user interaction is required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The vulnerability affects a single device, and the attacker cannot influence the behavior of other devices.
* **Confidentiality (C): None (N)** - The vulnerability does not impact confidentiality.
* **Integrity (I): None (N)** - The vulnerability does not impact integrity.
* **Availability (A): High (H)** - The vulnerability results in a denial of service (DoS) condition by causing the device to reload.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-20312,"A vulnerability in the Intermediate System-to-Intermediate System (IS-IS) protocol of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition on an affected device.
 This vulnerability is due to insufficient input validation when parsing an ingress IS-IS packet. An attacker could exploit this vulnerability by sending a crafted IS-IS packet to an affected device after forming an adjacency. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a denial of service (DoS) condition.
 Note: The IS-IS protocol is a routing protocol. To exploit this vulnerability, an attacker must be Layer 2-adjacent to the affected device and have formed an adjacency.",CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVSS v3.1 Analysis:

**CVE Description:** A vulnerability in the Intermediate System-to-Intermediate System (IS-IS) protocol of Cisco IOS Software and Cisco IOS XE Software could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition on an affected device.

**Base Metrics:**

* **Attack Vector (AV):**  **A (Adjacent)** - The attacker must be Layer 2-adjacent to the affected device.
* **Attack Complexity (AC):**  **L (Low)** - The attacker only needs to send a crafted IS-IS packet.
* **Privileges Required (PR):**  **N (None)** - The attacker does not need any special privileges.
* **User Interaction (UI):**  **N (None)** -  The exploit is triggered automatically by the crafted packet.
* **Scope (S):** **U (Unchanged)** - The vulnerability does not affect the confidentiality, integrity, or availability of other systems.
* **Confidentiality (C):** **N (None)** - The vulnerability does not affect confidentiality.
* **Integrity (I):**  **N (None)** - The vulnerability does not affect integrity.
* **Availability (A):**  **H (High)** -  The vulnerability can cause a denial of service (DoS) condition, leading to the device reloading.

**CVSS v3.1 Vector String:**

CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20313,"A vulnerability in the OSPF version 2 (OSPFv2) feature of Cisco IOS XE Software could allow an unauthenticated, adjacent attacker to cause an affected device to reload unexpectedly, resulting in a denial of service (DoS) condition. This vulnerability is due to improper validation of OSPF updates that are processed by a device. An attacker could exploit this vulnerability by sending a malformed OSPF update to the device. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a DoS condition.",CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVE Analysis and CVSS v3.1 Calculation

**CVE Description:** A vulnerability in the OSPF version 2 (OSPFv2) feature of Cisco IOS XE Software could allow an unauthenticated, adjacent attacker to cause an affected device to reload unexpectedly, resulting in a denial of service (DoS) condition. This vulnerability is due to improper validation of OSPF updates that are processed by a device. An attacker could exploit this vulnerability by sending a malformed OSPF update to the device. A successful exploit could allow the attacker to cause the affected device to reload, resulting in a DoS condition.

**CVSS v3.1 Base Metrics:**

* **Attack Vector (AV):** Adjacent (A) - The attacker needs to be on the same network segment as the target device.
* **Attack Complexity (AC):** Low (L) - The attack requires minimal effort or technical knowledge.
* **Privileges Required (PR):** None (N) - The attacker does not need any special privileges to exploit this vulnerability.
* **User Interaction (UI):** None (N) - The attack does not require user interaction.
* **Scope (S):** Unchanged (U) - The attack only affects the target device.
* **Confidentiality (C):** None (N) - The vulnerability does not impact confidentiality.
* **Integrity (I):** None (N) - The vulnerability does not impact integrity.
* **Availability (A):** High (H) - The vulnerability can cause the target device to become unavailable.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20314,"A vulnerability in the IPv4 Software-Defined Access (SD-Access) fabric edge node feature of Cisco IOS XE Software could allow an unauthenticated, remote attacker to cause high CPU utilization and stop all traffic processing, resulting in a denial of service (DoS) condition on an affected device.
 This vulnerability is due to improper handling of certain IPv4 packets. An attacker could exploit this vulnerability by sending certain IPv4 packets to an affected device. A successful exploit could allow the attacker to cause the device to exhaust CPU resources and stop processing traffic, resulting in a DoS condition.",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVE Analysis and CVSS v3.1 Calculation:

**Attack Vector (AV): Network (N)** - The attacker can exploit this vulnerability by sending malicious packets over the network.

**Attack Complexity (AC): Low (L)** - The exploit requires minimal effort or specialized skills.

**Privileges Required (PR): None (N)** -  No user privileges are required to exploit the vulnerability.

**User Interaction (UI): None (N)** - The exploit does not require any interaction from a user on the affected device.

**Scope (S): Unchanged (U)** - The vulnerability does not require the attacker to modify the scope of the attack.

**Confidentiality (C): None (N)** -  The vulnerability does not directly affect the confidentiality of data.

**Integrity (I): None (N)** - The vulnerability does not directly affect the integrity of data.

**Availability (A): High (H)** - The vulnerability can cause a denial of service (DoS), significantly impacting the availability of the affected device.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20315,"A vulnerability in the access control list (ACL) processing on MPLS interfaces in the ingress direction of Cisco IOS XR Software could allow an unauthenticated, remote attacker to bypass a configured ACL.
 This vulnerability is due to improper assignment of lookup keys to internal interface contexts. An attacker could exploit this vulnerability by attempting to send traffic through an affected device. A successful exploit could allow the attacker to access resources behind the affected device that were supposed to be protected by a configured ACL.",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:N,"## CVSS v3.1 Base Score Analysis:

**CVE Description:** A vulnerability in the access control list (ACL) processing on MPLS interfaces in the ingress direction of Cisco IOS XR Software could allow an unauthenticated, remote attacker to bypass a configured ACL.

**Metrics:**

* **Attack Vector (AV): Network (N)** - The attacker can exploit the vulnerability remotely over the network.
* **Attack Complexity (AC): Low (L)** - The attacker doesn't need sophisticated techniques to exploit the vulnerability. 
* **Privileges Required (PR): None (N)** - The attacker doesn't require any specific privileges to exploit the vulnerability.
* **User Interaction (UI): None (N)** - The vulnerability can be exploited without any user interaction.
* **Scope (S): Unchanged (U)** - The vulnerability affects the confidentiality, integrity, or availability of the target device, but not the whole system.
* **Confidentiality (C): High (H)** - The attacker can potentially gain access to sensitive information behind the affected device.
* **Integrity (I): High (H)** - The attacker could potentially modify or delete data on the affected device or systems behind it.
* **Availability (A): High (H)** - The attacker could potentially disrupt the availability of the affected device or systems behind it.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20316,"A vulnerability in the data model interface (DMI) services of Cisco IOS XE Software could allow an unauthenticated, remote attacker to access resources that should have been protected by a configured IPv4 access control list (ACL).
 This vulnerability is due to improper handling of error conditions when a successfully authorized device administrator updates an IPv4 ACL using the NETCONF or RESTCONF protocol, and the update would reorder access control entries (ACEs) in the updated ACL. An attacker could exploit this vulnerability by accessing resources that should have been protected across an affected device.",CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:N/I:L/A:N,"## CVSS v3.1 Base Score Analysis

**CVE Description:** A vulnerability in the data model interface (DMI) services of Cisco IOS XE Software could allow an unauthenticated, remote attacker to access resources that should have been protected by a configured IPv4 access control list (ACL).

**Analysis:**

* **Attack Vector (AV): Network (N)** - The vulnerability can be exploited remotely over a network connection.
* **Attack Complexity (AC): Low (L)** - The exploit does not require specialized knowledge or tools.
* **Privileges Required (PR): None (N)** - The attacker does not need any privileges on the target system.
* **User Interaction (UI): None (N)** - No user interaction is required to trigger the vulnerability.
* **Scope (S): Unchanged (U)** - The exploit only affects the target system.
* **Confidentiality (C): High (H)** - The vulnerability could allow an attacker to access sensitive information that should have been protected by the ACL.
* **Integrity (I): High (H)** - The vulnerability could allow an attacker to modify or delete sensitive data.
* **Availability (A): High (H)** - The vulnerability could allow an attacker to disrupt the availability of the target system.

**Final CVSS v3.1 Vector String:**

**CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H**"
https://nvd.nist.gov/vuln/detail/CVE-2024-20317,"A vulnerability in the handling of specific Ethernet frames by Cisco IOS XR Software for various Cisco Network Convergence System (NCS) platforms could allow an unauthenticated, adjacent attacker to cause critical priority packets to be dropped, resulting in a denial of service (DoS) condition.

This vulnerability is due to incorrect classification of certain types of Ethernet frames that are received on an interface. An attacker could exploit this vulnerability by sending specific types of Ethernet frames to or through the affected device. A successful exploit could allow the attacker to cause control plane protocol relationships to fail, resulting in a DoS condition. For more information, see the  section of this advisory.
Cisco has released software updates that address this vulnerability. There are no workarounds that address this vulnerability.",CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVSS v3.1 Analysis

**CVE Description:** A vulnerability in the handling of specific Ethernet frames by Cisco IOS XR Software for various Cisco Network Convergence System (NCS) platforms could allow an unauthenticated, adjacent attacker to cause critical priority packets to be dropped, resulting in a denial of service (DoS) condition.

**Base Metric Values:**

* **Attack Vector (AV):** **A (Adjacent)** - The vulnerability requires the attacker to be physically close to the targeted device.
* **Attack Complexity (AC):** **L (Low)** - The attacker does not need significant specialized knowledge or tools to exploit this vulnerability.
* **Privileges Required (PR):** **N (None)** - The attacker does not need any special privileges to exploit this vulnerability.
* **User Interaction (UI):** **N (None)** - The attacker does not need any user interaction to exploit this vulnerability.
* **Scope (S):** **U (Unchanged)** - The exploit does not affect the confidentiality, integrity, or availability of other resources beyond the targeted device.
* **Confidentiality (C):** **N (None)** - The vulnerability does not compromise confidentiality.
* **Integrity (I):** **N (None)** - The vulnerability does not compromise integrity.
* **Availability (A):** **H (High)** - The vulnerability can lead to a denial of service condition, significantly impacting availability.

**CVSS v3.1 Vector String:** CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"
https://nvd.nist.gov/vuln/detail/CVE-2024-20318,"A vulnerability in the Layer 2 Ethernet services of Cisco IOS XR Software could allow an unauthenticated, adjacent attacker to cause the line card network processor to reset, resulting in a denial of service (DoS) condition.
 This vulnerability is due to the incorrect handling of specific Ethernet frames that are received on line cards that have the Layer 2 services feature enabled. An attacker could exploit this vulnerability by sending specific Ethernet frames through an affected device. A successful exploit could allow the attacker to cause the ingress interface network processor to reset, resulting in a loss of traffic over the interfaces that are supported by the network processor. Multiple resets of the network processor would cause the line card to reset, resulting in a DoS condition.",CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:N/I:N/A:H,"## CVSS v3.1 Base Score Analysis

**CVE Description:** A vulnerability in the Layer 2 Ethernet services of Cisco IOS XR Software could allow an unauthenticated, adjacent attacker to cause the line card network processor to reset, resulting in a denial of service (DoS) condition.

**CVSS v3.1 Base Score Metrics:**

* **Attack Vector (AV):** Adjacent (A) - The attacker must be on the same network as the target.
* **Attack Complexity (AC):** Low (L) - The attacker does not need any specific knowledge or complex actions to exploit the vulnerability.
* **Privileges Required (PR):** None (N) - The attacker does not need any privileges to exploit the vulnerability.
* **User Interaction (UI):** None (N) - The attacker does not need any user interaction to exploit the vulnerability.
* **Scope (S):** Unchanged (U) - The exploit does not require changing the scope of the attack.
* **Confidentiality (C):** None (N) - The vulnerability does not affect confidentiality.
* **Integrity (I):** None (N) - The vulnerability does not affect integrity.
* **Availability (A):** High (H) - The vulnerability can cause a DoS condition, significantly impacting availability.

**Final CVSS v3.1 Vector String:** CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H"
